Transcript_ID	X1after	X1before	X2after	X2before	X3after	X3before	X4after	X4before	X5after	X5before	X6after	X6before	X7after	X7before
ENST00000527447.1	1.7779646015	2.3293561314	1.8076310687	1.719998218	1.9388277594	2.4314625028	2.213711215	2.1801733277	2.0335216741	2.6778149022	1.8787253415	2.209584372	2.0967880911	1.8714888438
ENST00000225388.8	3.1891508804	3.1566716668	3.6189668683	3.0470322749	3.869960215	3.4914170159	3.4806916624	3.2036929359	3.48703608	3.0933201577	2.8987056144	2.8213183691	3.4513825763	2.7607127631
ENST00000254654.7	3.7247266605	3.9322218399	3.3851548969	4.0694787687	3.2509767278	3.8497090905	3.4128086179	4.3058829939	3.6116799494	3.8635519625	3.4814668673	3.793490165	3.1054383909	4.0180109605
ENST00000496459.2	2.8250101485	3.4947484032	2.7860840096	3.6530714852	2.7852492178	2.9617918489	2.3215471731	3.5875330155	3.0144856296	3.1820041522	2.3382931899	2.9957884026	1.2913206489	3.2497699489
ENST00000419968.6	4.1079890967	4.503049733	4.0226252556	3.0952459407	3.546203035	3.7682796189	3.5850466555	3.974520135	4.5119992743	4.2971327096	4.2848546307	3.938041087	4.423241996	4.3234925704
ENST00000320676.11	5.3990138247	5.7599494174	4.8535116745	5.6467818921	4.8821490251	5.1861518853	4.9281097142	5.7665289086	4.8850081077	4.919244726	4.8191367815	4.9577381966	4.5908834175	5.332600533
ENST00000565438.1	4.131754091	3.4850532238	4.1213967527	4.6499832707	3.5735441883	4.2252363629	3.6054824812	4.464132384	4.4983466184	4.3269471465	4.2448946683	4.5392022464	4.3171159036	4.125510594
ENST00000268058.7	2.5680540005	2.7294483575	3.0804035493	2.6656792804	3.0458448284	3.1427205701	2.9215010754	3.0098971263	2.8460579846	2.8258914348	2.7584012583	2.5694740789	2.9579350227	2.7727619132
ENST00000269701.6	3.1707487054	3.2491555594	2.8537202517	3.2344170127	2.7138607477	2.9124582592	2.7419458277	3.215555908	2.7257782321	3.1745070905	2.5615949745	2.9017048971	2.7287977819	3.0739230345
ENST00000294189.10	10.9700123929	10.9805394773	10.5582676341	11.1252261792	10.2840490579	10.7243518393	10.2784029939	10.9676945903	10.7946351783	10.760819727	10.5929895401	10.60164081	10.1658114692	10.8490922876
ENST00000544619.1	2.7563188003	3.0542789254	2.4922275073	3.1235569474	2.3254526182	2.7027018651	2.4516832493	3.0894625576	2.5388385904	2.7540515656	2.4329433772	2.5787696845	2.1268374321	2.7617852359
ENST00000480930.5	2.1660533885	2.9298288632	2.2137827466	2.9217124274	2.6244635704	2.4928760852	2.7314352566	3.4776902781	2.2149329856	2.1845786427	3.244707472	2.8224833903	2.3303375332	2.5546747969
ENST00000275767.3	6.8810160438	6.5252201021	7.6160709293	6.6058676416	7.5496460702	7.0534263484	7.6420372478	6.4728451516	7.4109770285	7.0737666881	6.7116187969	6.5840485044	7.1496658386	6.6490836906
ENST00000323570.7	1.5722833667	1.7009989315	1.5330050991	2.04020861	1.8028549468	1.6256071569	1.1840326819	2.0545081622	1.5571257631	1.4976174748	1.2890967024	1.4129332374	1.3149980826	1.208398643
ENST00000525875.1	2.544512588	3.5458324925	2.9351542036	3.6601185787	2.4204716226	3.3410321721	2.6550220321	3.8825843623	2.2991479277	2.3017134746	2.679448571	2.8777756552	3.2709579495	3.0031830387
ENST00000378024.8	5.7734240903	5.5340771701	5.5751065625	5.6580429204	5.5059353783	5.7201197382	6.336231607	6.3656313039	5.6846027659	5.192809626	5.7140174164	5.3528573751	6.098152127	5.4796638739
ENST00000278483.7	3.9845620091	4.008863326	3.6003054398	3.8220468726	3.4289865307	3.7024248319	3.5924809574	4.2908151054	3.5172000915	3.5368610805	3.7094340157	3.0381235873	3.0659151953	3.9033757596
ENST00000397289.6	3.9416885313	4.1122580833	4.0409362543	4.3033277804	3.7846191427	3.8335479355	3.6319656832	4.2506660333	3.8033200439	3.5584268361	3.6770120367	3.597733769	4.1454247577	3.9531907273
ENST00000397293.6	3.9416885313	4.1122580833	4.0409362543	4.3033277804	3.7846191427	3.8335479355	3.6319656832	4.2506660333	3.8033200439	3.5584268361	3.6770120367	3.597733769	4.1454247577	3.9531907273
ENST00000371207.8	2.8480409882	2.7325666094	2.7877897506	2.3342221475	3.1987377254	3.3088224568	3.5107214501	2.5545692063	2.6512882451	2.9430098629	3.0307686454	2.7749788792	3.7158604319	3.2357270598
ENST00000453258.6	3.1917837123	3.3591134924	3.6502016145	3.4380798919	3.8223018639	3.5561718778	3.4709923126	3.0113990266	3.835014526	3.7107348136	3.4556625771	3.330472352	3.4591430508	3.100727088
ENST00000533608.5	3.5175654631	3.2410606737	2.9338124381	3.3059559335	2.8082985481	3.0702210037	2.9821156016	3.3328797581	2.8148600519	2.8087742478	3.2286109275	2.8705402984	2.8494408825	3.0825016334
ENST00000373921.7	7.2132403395	7.1796404252	7.8081983944	7.0072179312	7.6999263603	7.5487371549	7.7234766499	6.8725579211	7.4877596586	7.2898990015	7.0278728308	6.8991877174	7.5425985599	6.7864264693
ENST00000442118.5	3.8913025222	3.5251919076	4.5319740135	3.0531982432	3.8661265952	4.2846473809	4.7003120895	3.9093314932	3.6179801692	3.2404089792	3.0711843086	3.1523700323	3.5587084582	3.0408573708
ENST00000373927.7	5.3772660677	5.2981340705	6.2176417482	5.5779453865	5.9103321241	5.9083253635	6.3360012491	5.2229668088	5.8995502764	5.9367674813	5.9149280215	5.5297116473	6.4598069984	5.5011843421
ENST00000492877.1	2.6715832413	2.709550915	3.8353177725	1.7025821933	4.310034679	4.3823559954	3.5177670079	2.2027687529	3.8465334321	4.4099678988	3.1982348224	3.9022183241	4.5140717492	2.08441809
ENST00000373925.5	5.8278317243	4.9200312281	5.8188658956	5.1554011437	6.192279004	5.9374479762	5.7805358306	5.0276494947	5.9345424491	5.6600757824	5.3830406729	5.2725644715	5.9459260198	4.7921317416
ENST00000457488.5	3.6704778041	3.6293799362	4.7721865486	3.498889087	4.7637621131	4.2545562519	4.8205568224	3.267961203	4.4748643102	4.6336113907	3.7944782518	3.5915717134	4.595980979	3.4482137899
ENST00000261891.7	2.9409597798	2.744822	2.5618906385	2.1471796839	3.2309884103	2.577426411	3.2945310601	2.0127295599	2.335014401	2.8215306322	3.028404718	3.0976428187	2.3185916142	2.4123859153
ENST00000267884.10	7.0878234699	6.9630347749	7.1438219511	7.1763526955	6.8364796271	6.8404506449	6.8528103746	7.2172888882	6.970197944	6.7745367072	7.0544903629	6.7890640814	6.6500177482	6.8325609409
ENST00000558527.5	3.5746949381	5.2294533367	1.2503310144	4.0701316808	5.0517157668	5.1555671036	4.3447574965	4.5929592768	2.9440825544	4.5486339028	2.4815960276	3.7360852817	3.7012385281	4.2428997025
ENST00000560773.5	5.5161759279	3.6124704575	4.0690576556	3.8220978745	4.5527582306	5.6827193572	5.2103070325	5.0092889401	4.1240882174	3.6257029992	5.1846651205	4.6921760884	3.0945502526	3.9390290636
ENST00000376547.7	5.8595273322	5.9438018001	6.0870639234	6.0320347034	6.0070721313	5.9568651531	6.2779048019	5.9697330144	6.0629743463	6.0457487422	5.7568658433	5.6721792142	6.1615330098	5.918894237
ENST00000397517.6	2.6627956759	2.3823546119	2.66049285	2.6577108807	2.8502433564	2.9158344545	2.5611696985	3.3285636358	2.2897695572	2.529750996	2.4012481727	2.631691022	3.3723392401	3.0770891488
ENST00000274306.6	7.4916366758	7.5530302063	6.6484798239	7.7721297915	6.2118844019	6.7834959429	7.1726875204	8.4991203718	6.0336256254	6.7960006604	7.0681548561	7.1233971971	6.4030870332	7.6911572507
ENST00000393243.5	2.4710313443	1.2464567337	2.2589198689	1.9684483855	2.2066619764	2.5535890553	3.1563707268	2.884519777	1.7735870816	2.1223977358	2.2012637311	2.3074605847	1.6543392969	1.7345123707
ENST00000346049.9	3.8050654042	3.3752758054	4.0574242774	2.880262351	4.5901229177	4.1610411604	4.4601527859	3.4946076156	4.1943786513	3.8287838852	3.975244976	3.7336038077	4.2904096583	3.3388379804
ENST00000420218.3	6.1707823487	6.3526808524	6.795078574	6.4036511855	6.8179557553	6.6902913711	6.7263680419	6.3349311205	6.4860079745	6.5924779674	6.2498984825	6.2244011344	6.6150616422	6.200125692
ENST00000252445.7	6.0967109384	6.2070533774	5.6655832151	6.0006130151	5.6118805671	5.8331051369	6.0025090081	6.0805468137	5.7780560969	5.8353758874	6.1693217487	6.4897099046	6.2673859777	6.5932880294
ENST00000380155.3	2.6160706352	2.6528581633	2.684030986	2.6484033161	2.6148370312	2.6815909416	2.8707375526	2.6346420544	3.0287830654	2.4865444828	2.3714919535	2.4163047108	2.6412662486	2.5000524726
ENST00000279147.8	2.007873624	2.6673335545	2.4020890855	2.5091232102	2.2392208254	2.6036488939	1.9827289613	2.896029603	2.244920539	2.5865125649	2.1427140361	2.4850789927	1.4839782527	2.3537467207
ENST00000410080.5	2.876475691	3.0886877632	3.0273557882	3.0486808551	3.0872319916	3.048462897	2.8378262073	3.1385425457	2.897133914	2.9958155319	2.7142784932	2.6734795385	2.7561671927	2.9957142464
ENST00000471167.1	2.8842247451	2.3223464158	2.2972882779	3.3015027797	2.3381961899	1.3603698956	3.2684733201	2.6440200706	3.3246810142	2.2896869428	2.2974408946	3.2059851725	2.3872356928	3.286007284
ENST00000545856.5	3.4199837662	3.2494908513	2.7423684565	2.5860753511	3.2244756109	3.3340533442	3.2911968587	2.8340598944	2.9113349381	2.3811809126	2.9889827372	2.7890844323	3.1508114764	2.7582200161
ENST00000358935.2	1.8468302565	2.2265270258	2.2924490077	2.333761468	2.7454481804	2.5215382553	2.1471796839	2.3197942143	2.2609469999	2.2888841568	1.6327847009	2.0552303674	2.3663250122	2.0985778871
ENST00000467521.6	3.1963819988	3.3306157625	3.6770345952	3.2696510982	3.6492590521	3.6258899904	3.7327359102	3.588840538	3.2854066579	3.3807848505	3.4086846914	3.1541068116	3.2885638031	3.0017518105
ENST00000554546.5	5.9298809267	5.9785960684	6.5892241729	5.9867294763	6.9757104255	6.607026946	6.5449489822	5.7700837253	6.535897429	6.3627100841	5.7777563489	5.6622225931	6.3667995362	6.0407653347
ENST00000555738.6	3.7341893434	3.4007701629	4.2297032722	2.4605197871	3.5115945415	4.6213661933	4.1386998087	3.2020854168	3.5088469481	3.7182300924	3.0902284659	3.8380542142	3.1722234666	2.339271384
ENST00000556700.5	4.305802756	3.5425676078	4.4498716692	3.6578114722	4.7875682854	4.6558097544	4.9446242231	3.5387864547	3.9004224619	4.5610328014	4.2026998071	3.6968284646	4.5840665494	3.8209652084
ENST00000553415.5	4.3392371726	3.9239478149	5.4958997857	4.6155693165	5.2282799838	4.2697363637	5.0735717668	3.9558242408	5.2677305413	4.295869931	4.6714519017	4.0166835087	4.6743363539	3.7507994229
ENST00000557577.1	1.9351692937	2.3483684092	3.9549593408	3.1815573972	4.0372943573	3.9593806862	3.0455198565	3.062442966	3.5088596218	3.4737998971	2.6462917104	3.2137532013	3.2622602524	2.9913213854
ENST00000557581.1	2.0597428979	2.1924182865	2.8823065443	1.8886984455	3.5940946502	3.3614736153	3.2829156824	1.5575816397	2.2160419423	3.249154042	1.8755559759	2.9133126243	3.1702343462	1.4753080164
ENST00000359560.7	3.5424933199	2.8858964457	4.2062446776	2.8874589832	4.1889942763	3.5817127796	3.8395867759	2.890485605	3.4149608541	3.4512902518	3.6519586531	3.6032761986	3.4198085289	3.3537608329
ENST00000339995.9	6.0448290482	6.1276539131	6.4786385881	5.9761069708	6.4485210707	6.4451903596	6.2082733825	6.1129106841	6.0289845744	6.0311569625	5.8898531492	6.0002073725	5.5144063516	6.0374569028
ENST00000396525.6	5.9178398725	5.8164845116	5.8578765203	5.8275446833	5.6774997856	5.6649293468	5.6279627991	5.5892601335	5.8267111785	5.2351143204	5.488370398	5.3012547348	5.402613043	5.3520063369
ENST00000640650.1	7.2987132953	6.9991205897	7.0310091496	6.3253414377	6.6195788112	6.8426646218	7.1944219921	6.4937449918	6.8403876981	6.51076575	6.9408597355	6.6250351846	7.1280355771	6.6335605356
ENST00000306434.7	5.1232026587	5.3794268893	4.9153583613	5.4129440734	4.9336198461	5.3161240148	4.7690470367	5.4949979474	4.9920750093	5.1900537908	4.8202300304	5.1199080808	4.842214554	4.9752266301
ENST00000075120.11	7.0365253125	6.4158701899	7.6816741418	6.4333217053	7.5315296216	6.7917359448	7.8385232299	5.9361196534	6.9964452419	6.3989027002	6.9854662752	6.4088307222	7.6863534488	5.9214291897
ENST00000456935.6	6.4426748311	6.506136967	6.4145465613	6.5451220198	6.3827433277	6.5752321451	6.3035177519	6.5227745315	6.2205485871	6.052513711	6.0076552423	6.0008698632	6.5366621858	6.216035732
ENST00000418543.7	2.2353594474	2.5430281071	2.3810424417	2.5887254277	1.9754467656	2.6719681332	2.074351294	2.6519425853	2.0285868322	2.358821018	2.0097950334	1.9472135489	2.0112809361	2.8544126315
ENST00000466741.5	3.8352874507	3.3420426572	4.1647380159	4.4567273113	2.7233379357	3.6038221525	3.3221589076	4.4821125533	3.3336956447	3.3275292913	3.4803168306	3.5846619079	3.2961901353	4.0310245934
ENST00000216442.11	4.1820804524	3.4499310797	4.1104634734	3.6724932319	3.8111627294	3.815647152	3.9927231193	3.3236727006	3.5489174429	3.8513192916	3.5944052284	3.0375579354	3.6602555185	3.3163470682
ENST00000554236.5	3.2678653481	3.3352545652	3.1412611092	3.2420033544	3.1955775292	3.3116702189	3.6273967216	3.3539442786	3.4366282673	3.4671620774	3.4376139331	3.2997194204	3.9315317836	3.6017321675
ENST00000372195.5	2.5553670831	2.2656199219	2.1807812091	1.3898806464	3.8559199521	3.9678141706	3.1846548069	5.08643137	2.9550244588	3.1513717763	3.1122130367	2.7829368972	4.792189019	4.6260068475
ENST00000372190.7	4.8501693314	4.9699194645	4.7482841056	5.1036486993	4.9265877663	4.8903931865	5.513680229	4.5761411581	5.0161530774	5.0168261124	4.9997114321	5.0581736046	4.143262793	4.3974949533
ENST00000438647.3	1.942957333	2.5597145021	2.6101283506	1.9192676121	2.4885021552	3.3630308667	2.6320936854	3.0492456492	2.2209892335	2.2896898934	2.9865529222	2.8750880325	2.3439165846	3.5280461523
ENST00000311234.8	2.5829557596	2.8289727192	2.8235496514	1.9483653625	3.1200283927	2.8597986403	3.1343556726	2.7116711029	2.7367498951	2.1882331596	2.9046343808	2.4024629705	3.1764552264	2.2405982604
ENST00000372330.3	6.7500838888	6.9063374565	8.2482833976	6.7472128262	8.1615602179	7.9520597732	8.2323057948	5.3877760983	8.0728668315	7.6752937346	7.3036163812	7.3775749547	8.4991084097	6.0782319487
ENST00000258412.7	6.9768333059	6.9928477224	7.1915626507	6.8912004328	6.9147917205	6.90537497	7.4205666141	7.1207044418	6.8660548648	6.8938718212	6.8254930909	6.7070553748	7.1850637238	6.7196899927
ENST00000403346.7	3.4605722083	3.7706282174	2.5706037934	3.664039041	2.7218276	3.2385881697	2.9321254409	3.8898434169	2.8984424933	2.5955179824	2.3812667579	3.1514269824	2.6677400156	2.6503624782
ENST00000492127.5	1.6595364395	1.4174015811	1.0223749155	1.375423172	1.3421109461	2.0414567769	1.1164446085	1.5978886752	1.291739099	2.1931282998	1.8309124203	2.7632819598	1.9380260269	1.4397241892
ENST00000426941.1	2.1453807349	3.402176425	1.5485993811	1.5993416004	2.6552877074	2.2632267523	1.0711928913	2.5732436308	2.507485141	2.4228008155	2.6987096667	2.8085703957	1.6084970191	1.9233545858
ENST00000340004.6	3.1500153139	4.0165408909	4.0571816373	3.9100322476	3.9073041089	4.3305512296	4.0553952433	4.1768892065	3.4362817923	4.3399853605	3.7451405037	3.4578831696	4.0912851584	3.6063000837
ENST00000464613.1	4.6240014353	4.5482023219	4.544664661	4.4193298878	4.7721337514	4.4957718997	4.7375353462	4.4906599752	4.7142949806	4.5881149494	3.8919537793	4.4317633449	4.6343609317	4.114541937
ENST00000373237.3	4.0843449506	4.1705179875	3.8535166648	4.2492936302	3.8791764196	4.078225543	3.9999549151	4.5071793819	4.0398402645	3.967721965	4.1535864837	4.157051797	4.0776873626	4.1768652772
ENST00000630477.1	3.3562424286	4.0169597906	3.8970177105	4.3292169019	3.8194229454	3.7578126713	3.6508449619	4.2463700811	3.4340276747	4.0840642648	3.6766284882	4.0910312164	3.2852749601	3.5721984641
ENST00000256720.6	2.7927221103	2.8990441188	2.4715386599	2.9752009454	2.268757751	2.6540092687	2.5805724397	3.2977372772	2.680668672	2.7901714849	2.6520963696	2.6786240811	2.1091264995	2.8082223393
ENST00000628873.1	1.7392735019	1.3746611523	1.66690199	1.4839885679	1.9184549326	2.2646595277	2.4692452149	2.4884738767	2.7927075362	2.7544792151	2.897645098	2.451936399	2.216935942	1.2363762797
ENST00000286639.6	4.834372444	4.9366520715	4.7042522691	5.2334624576	4.5995379902	4.704440419	4.8868963916	5.6469776879	4.2734935106	4.8173879051	4.7602528877	4.6327916792	4.461738086	4.6904729695
ENST00000402412.5	3.8962234029	3.806973588	4.1175122011	3.8674714981	4.3227646154	4.1877360809	3.9884938294	4.1490967442	4.0301241615	4.0782853284	3.638734197	3.9582394934	4.2051813485	3.8673133393
ENST00000322927.2	3.6777111863	3.759997338	3.7290415101	3.2917199472	3.5179811183	4.0529461993	3.7668919384	3.9959367035	3.5999842315	4.0755754151	3.2779996204	3.8649982834	3.443938115	3.3116208164
ENST00000372876.1	4.9978072414	4.8607642026	5.2100030447	5.1012256422	5.233473962	5.3044015213	5.1545629573	5.2672848402	5.0838388261	5.3854620997	4.8321051771	4.9327698686	4.7309170572	4.8333101063
ENST00000162391.7	3.3480057408	3.6653245461	3.545733665	3.3271412209	3.8912539091	3.9286640438	4.1245597418	3.6285636486	3.6371233153	3.8554017391	3.2213574317	3.3779705111	3.6153103513	3.3661823098
ENST00000373953.7	2.2501581688	2.4183437912	1.9665190641	2.5308722943	1.9844872736	2.6576811592	2.4505804751	3.0430679793	1.9495648138	2.2343326999	2.1218476125	2.7681038493	1.7049958716	2.5365527821
ENST00000339411.5	2.2584586227	2.1678010741	1.6001317583	2.3873708131	1.027911303	2.0405523142	1.3224069901	2.5663889786	2.394267178	2.7011209532	1.4008548505	1.6026374077	1.9134811388	1.6705639137
ENST00000007390.2	5.4190365574	5.6183120808	5.372008328	5.5993535035	5.4077402279	5.6446811754	5.258028898	5.9574619447	5.2978333684	5.3873522004	5.3913828033	5.5880369719	5.3124727724	5.6555979818
ENST00000341991.7	7.4755794272	7.3549457633	7.9855288923	7.2621512363	8.3223247815	7.9865986554	8.0843300671	6.9551035268	7.7166274321	7.8806794038	7.3107309188	7.3391641144	7.6929153419	7.23271831
ENST00000378625.5	5.7373703937	5.6237410535	6.1395022385	5.2221321975	6.4339258895	6.187916173	6.2340778155	5.1595161681	5.9325171399	6.07233308	5.6691600272	5.6828766359	6.5381004466	5.2002022171
ENST00000342348.9	2.5671779127	2.4267773236	3.5472894111	1.5563607432	4.8062157739	4.4334402255	3.5556075871	1.3547060345	3.1158073349	3.6080403888	2.6196688931	2.6344469007	4.1297281227	2.9304516084
ENST00000497747.5	3.599543941	4.0302477834	4.6641869893	3.1773118925	5.4812246605	4.9121516372	4.67618841	3.7336471888	3.4693129511	3.997680808	3.2144465775	4.5870048724	4.7503063587	3.5960048407
ENST00000477235.5	2.1345823898	2.9049406784	4.4952986228	2.3618553676	4.9151718965	4.5608005355	4.2327528408	1.9963055812	4.1597744813	4.6839490442	3.5887566043	3.8977438286	4.647406618	3.3876244743
ENST00000492845.6	5.594034916	4.8798772721	5.8745732177	4.6219463597	6.07379239	6.0661107231	6.0639256797	4.5607332937	5.406121652	5.9506270459	4.8122620353	5.1950640714	5.4915484952	4.3580656534
ENST00000480542.1	3.4473014742	2.6493326401	3.3395792495	2.1686548709	4.1183680326	3.2654218929	3.6159106087	2.8269653469	2.9286981495	2.3620658495	2.0603518052	2.3591106805	2.9666261112	2.4325906714
ENST00000259396.8	4.6230181746	4.3626872936	6.1023536889	4.9645696013	5.6834831218	5.2147504076	5.1869125163	3.4183923699	5.8924444581	5.4965646104	3.7902194549	3.7225534579	4.6274434168	3.0637186402
ENST00000397042.7	1.4670551018	1.9587795849	2.4146470171	1.676732282	2.3423357077	2.1541262595	2.0110411469	2.4472697311	2.4940571323	2.1198840172	2.1164346272	1.9022974451	1.879713607	2.0661477584
ENST00000269445.10	2.2786806426	2.2193265305	2.2164952197	2.5837717861	2.2042440311	2.540017347	2.1274946159	2.5740966628	2.3832840355	2.3279488649	1.9434187799	2.1584792213	2.2017969392	2.1386572184
ENST00000555405.5	2.0272036035	2.5809944464	2.3473651816	3.7305530112	3.1082049376	2.8731596059	3.1072878091	3.3488272808	3.5125555964	3.2314477693	2.6884959486	2.2446009267	2.4120877812	3.2474034922
